date,barbican,golden_lane,city_of_london_flats,london_flats,england_flats
2002-10-14,,272000,,,
1999-06-08,,150000,,,
1997-11-21,,70000,,,
2008-12-22,,243000,,,
2006-03-23,,131000,,,
2015-06-12,,395000,,,
2007-11-19,,310000,,,
2004-09-27,,191000,,,
2018-01-08,,360000,,,
2011-10-07,,280000,,,
2010-11-24,,195000,,,
2012-06-25,,345000,,,
2011-04-20,,247000,,,
2011-09-09,,260000,,,
2003-09-19,,159000,,,
2010-04-08,,267500,,,
2006-05-02,,235000,,,
2009-01-30,,425000,,,
2008-01-04,,480000,,,
2006-04-28,,293000,,,
2022-01-20,,400000,,,
2003-11-14,,205000,,,
2006-07-04,,175000,,,
2002-11-29,,149000,,,
1998-06-12,,67000,,,
2020-01-21,,425000,,,
2013-03-15,,350000,,,
2006-06-23,,237000,,,
2015-10-16,,802500,,,
2023-02-27,,400000,,,
2012-03-12,,280000,,,
2003-04-15,,190000,,,
2023-07-21,,700000,,,
2003-01-31,,249000,,,
2007-09-19,,450000,,,
2010-12-16,,450000,,,
2005-01-28,,162000,,,
2012-02-29,,320000,,,
2010-05-28,,250000,,,
2024-04-05,,512000,,,
2002-07-05,,122000,,,
2024-05-28,,745000,,,
2004-04-02,,275000,,,
2003-10-31,,246000,,,
1998-05-07,,135000,,,
2007-05-09,,322730,,,
2001-09-28,,149000,,,
2001-09-28,,135000,,,
2013-06-14,,550000,,,
2005-09-02,,195000,,,
1999-08-10,,117000,,,
2001-06-20,,230000,,,
1999-12-13,,160000,,,
2013-05-10,,350000,,,
2023-09-22,,442000,,,
2006-10-18,,265000,,,
2002-01-25,,173000,,,
2007-11-07,,239950,,,
1998-03-17,,65000,,,
2018-07-06,,730000,,,
2010-09-07,,300000,,,
2003-11-14,,185000,,,
2000-03-15,,105000,,,
1998-08-05,,75000,,,
2007-01-26,,215000,,,
2003-08-29,,175000,,,
2010-06-25,,240000,,,
2013-12-16,,350000,,,
2008-07-23,,236000,,,
2002-07-15,,157000,,,
2001-12-06,,120000,,,
2013-11-14,,345000,,,
1999-07-05,,64000,,,
2016-06-14,,525000,,,
2011-04-11,,310000,,,
1998-04-03,,72500,,,
2004-07-09,,325000,,,
1997-10-14,,125000,,,
2011-09-27,,445500,,,
2002-08-23,,250000,,,
1996-08-16,,63000,,,
2015-08-24,,410000,,,
2002-06-14,,170000,,,
2010-09-27,,243000,,,
2019-03-29,,424000,,,
2014-02-03,,650000,,,
2007-11-09,,460000,,,
1998-06-26,,126500,,,
2014-09-17,,395500,,,
2007-11-30,,282500,,,
1997-09-12,,59000,,,
2019-02-15,,320000,,,
2000-12-11,,134000,,,
2011-11-22,,250000,,,
2005-10-21,,197500,,,
2002-02-25,,135000,,,
2002-01-18,,125000,,,
1998-06-19,,67500,,,
2005-11-04,,180000,,,
2000-09-15,,96000,,,
2004-06-17,,270000,,,
2018-04-12,,700000,,,
2008-02-22,,247500,,,
2014-06-06,,315000,,,
2011-09-30,,450000,,,
2007-11-12,,425000,,,
2005-10-17,,322000,,,
2000-12-20,,198000,,,
2011-07-22,,430000,,,
2007-08-02,,360000,,,
2001-07-06,,226500,,,
2005-12-19,,235000,,,
2003-04-15,,184500,,,
2006-08-18,,190000,,,
2021-11-22,,700000,,,
2006-07-27,,425000,,,
2000-09-05,,210000,,,
2011-10-19,,248000,,,
2007-09-07,,245000,,,
2001-10-30,,135000,,,
1997-01-28,,63000,,,
2000-10-20,,235000,,,
2012-03-22,,250000,,,
2003-02-28,,245000,,,
2000-03-30,,165000,,,
2007-10-12,,340000,,,
2007-04-04,,300000,,,
2001-04-03,,186000,,,
2006-06-30,,185000,,,
2002-11-04,,173500,,,
1997-03-20,,48000,,,
2013-11-26,,325000,,,
2008-07-24,,235000,,,
2002-10-25,,315000,,,
2000-06-08,,200000,,,
2015-09-18,,690000,,,
1998-05-08,,113000,,,
2008-10-10,,249995,,,
2004-06-03,,170000,,,
1996-08-23,,80000,,,
2009-06-05,,400000,,,
2021-03-30,,750000,,,
2017-02-23,,695000,,,
2021-06-22,,513500,,,
1998-06-12,,110000,,,
2008-01-31,,485000,,,
2002-02-11,,230000,,,
2023-12-13,,800000,,,
2001-10-26,,285000,,,
2024-03-01,,750000,,,
2016-03-01,,745000,,,
2012-10-02,,400000,,,
2020-11-20,,300000,,,
2006-09-22,,195000,,,
2002-04-12,,235000,,,
1998-12-01,,70000,,,
2002-07-25,,158110,,,
2000-11-03,,110000,,,
1999-03-19,,72500,,,
2001-01-19,,190000,,,
1997-11-17,,45920,,,
2007-10-12,,500000,,,
2010-12-17,,415000,,,
2018-03-09,,695000,,,
2000-02-24,,117250,,,
2002-06-28,,260000,,,
2011-10-14,,437000,,,
2008-10-31,,445000,,,
2005-08-19,,310000,,,
1999-01-26,,120000,,,
2006-12-08,,355000,,,
2002-04-26,,249500,,,
2004-12-13,,195000,,,
2010-06-07,,249999,,,
2009-08-28,,192750,,,
2013-10-30,,390000,,,
2009-06-24,,245000,,,
2010-03-15,,236000,,,
2013-06-14,,335000,,,
2001-07-30,,89500,,,
2003-12-12,,167500,,,
2014-09-30,,410000,,,
2001-09-06,,150000,,,
2007-05-04,,318000,,,
2001-07-10,,115000,,,
2000-02-18,,112000,,,
2019-02-08,,478000,,,
2004-05-19,,282500,,,
1995-01-06,,39000,,,
2022-05-31,,735000,,,
2009-10-16,,370000,,,
2006-09-29,,325500,,,
2015-07-06,,418000,,,
2017-08-01,,418500,,,
2005-11-02,,220000,,,
2000-08-14,,110000,,,
2001-01-30,,215000,,,
2010-05-28,,200000,,,
2019-08-23,,660000,,,
2014-05-22,,655000,,,
2010-04-23,,400000,,,
1999-09-30,,150000,,,
2018-03-20,,417000,,,
2002-05-30,,175000,,,
2009-12-21,,238000,,,
1996-06-14,,42000,,,
2013-10-08,,377500,,,
2012-12-18,,288500,,,
2007-02-01,,265000,,,
2003-06-30,,195000,,,
2000-08-23,,124000,,,
2008-07-11,,265000,,,
2024-09-20,,655000,,,
2011-05-09,,432000,,,
2001-01-05,,190000,,,
2009-06-12,,243000,,,
1997-08-11,,56000,,,
1995-01-01,,,91484,,
1995-02-01,,,82173,,
1995-03-01,,,79069,,
1995-04-01,,,77049,,
1995-05-01,,,84395,,
1995-06-01,,,94927,,
1995-07-01,,,110121,,
1995-08-01,,,112273,,
1995-09-01,,,104400,,
1995-10-01,,,108023,,
1995-11-01,,,117662,,
1995-12-01,,,127238,,
1996-01-01,,,108912,,
1996-02-01,,,93217,,
1996-03-01,,,93528,,
1996-04-01,,,120314,,
1996-05-01,,,111838,,
1996-06-01,,,114007,,
1996-07-01,,,97352,,
1996-08-01,,,113948,,
1996-09-01,,,107910,,
1996-10-01,,,98727,,
1996-11-01,,,99500,,
1996-12-01,,,106210,,
1997-01-01,,,116099,,
1997-02-01,,,110901,,
1997-03-01,,,107247,,
1997-04-01,,,108235,,
1997-05-01,,,115192,,
1997-06-01,,,118039,,
1997-07-01,,,116745,,
1997-08-01,,,113287,,
1997-09-01,,,114851,,
1997-10-01,,,120933,,
1997-11-01,,,130737,,
1997-12-01,,,129705,,
1998-01-01,,,124067,,
1998-02-01,,,143492,,
1998-03-01,,,156148,,
1998-04-01,,,163027,,
1998-05-01,,,143279,,
1998-06-01,,,131939,,
1998-07-01,,,140050,,
1998-08-01,,,148647,,
1998-09-01,,,152443,,
1998-10-01,,,161634,,
1998-11-01,,,152027,,
1998-12-01,,,155448,,
1999-01-01,,,148807,,
1999-02-01,,,164170,,
1999-03-01,,,174173,,
1999-04-01,,,190681,,
1999-05-01,,,190597,,
1999-06-01,,,185505,,
1999-07-01,,,163624,,
1999-08-01,,,160464,,
1999-09-01,,,165743,,
1999-10-01,,,163064,,
1999-11-01,,,174699,,
1999-12-01,,,168889,,
2000-01-01,,,173293,,
2000-02-01,,,173714,,
2000-03-01,,,177884,,
2000-04-01,,,182636,,
2000-05-01,,,174589,,
2000-06-01,,,197680,,
2000-07-01,,,214295,,
2000-08-01,,,221381,,
2000-09-01,,,222606,,
2000-10-01,,,244451,,
2000-11-01,,,320986,,
2000-12-01,,,314014,,
2001-01-01,,,283588,,
2001-02-01,,,197675,,
2001-03-01,,,188592,,
2001-04-01,,,205009,,
2001-05-01,,,222929,,
2001-06-01,,,241871,,
2001-07-01,,,230167,,
2001-08-01,,,231097,,
2001-09-01,,,229269,,
2001-10-01,,,263283,,
2001-11-01,,,345683,,
2001-12-01,,,361420,,
2002-01-01,,,343499,,
2002-02-01,,,283419,,
2002-03-01,,,253155,,
2002-04-01,,,244803,,
2002-05-01,,,226811,,
2002-06-01,,,252612,,
2002-07-01,,,261876,,
2002-08-01,,,273440,,
2002-09-01,,,276454,,
2002-10-01,,,271369,,
2002-11-01,,,279692,,
2002-12-01,,,261662,,
2003-01-01,,,261112,,
2003-02-01,,,263459,,
2003-03-01,,,291373,,
2003-04-01,,,294578,,
2003-05-01,,,284286,,
2003-06-01,,,266682,,
2003-07-01,,,259690,,
2003-08-01,,,244966,,
2003-09-01,,,242688,,
2003-10-01,,,252466,,
2003-11-01,,,276954,,
2003-12-01,,,304960,,
2004-01-01,,,326273,,
2004-02-01,,,300503,,
2004-03-01,,,272184,,
2004-04-01,,,268968,,
2004-05-01,,,279493,,
2004-06-01,,,296812,,
2004-07-01,,,297680,,
2004-08-01,,,306457,,
2004-09-01,,,304491,,
2004-10-01,,,289314,,
2004-11-01,,,332400,,
2004-12-01,,,330494,,
2005-01-01,,,329693,,
2005-02-01,,,288271,,
2005-03-01,,,304214,,
2005-04-01,,,316735,,
2005-05-01,,,310791,,
2005-06-01,,,282276,,
2005-07-01,,,283048,,
2005-08-01,,,304714,,
2005-09-01,,,310257,,
2005-10-01,,,338129,,
2005-11-01,,,326572,,
2005-12-01,,,338917,,
2006-01-01,,,315461,,
2006-02-01,,,322963,,
2006-03-01,,,324395,,
2006-04-01,,,318874,,
2006-05-01,,,312426,,
2006-06-01,,,304305,,
2006-07-01,,,337519,,
2006-08-01,,,357615,,
2006-09-01,,,376667,,
2006-10-01,,,364372,,
2006-11-01,,,353653,,
2006-12-01,,,364936,,
2007-01-01,,,360095,,
2007-02-01,,,398529,,
2007-03-01,,,402236,,
2007-04-01,,,418048,,
2007-05-01,,,410231,,
2007-06-01,,,435063,,
2007-07-01,,,466256,,
2007-08-01,,,472767,,
2007-09-01,,,462426,,
2007-10-01,,,455356,,
2007-11-01,,,449784,,
2007-12-01,,,463205,,
2008-01-01,,,470770,,
2008-02-01,,,452662,,
2008-03-01,,,403919,,
2008-04-01,,,381692,,
2008-05-01,,,388837,,
2008-06-01,,,419698,,
2008-07-01,,,441335,,
2008-08-01,,,471311,,
2008-09-01,,,465011,,
2008-10-01,,,439001,,
2008-11-01,,,395245,,
2008-12-01,,,386288,,
2009-01-01,,,399397,,
2009-02-01,,,392451,,
2009-03-01,,,398288,,
2009-04-01,,,344516,,
2009-05-01,,,372589,,
2009-06-01,,,347864,,
2009-07-01,,,378113,,
2009-08-01,,,359582,,
2009-09-01,,,390083,,
2009-10-01,,,398798,,
2009-11-01,,,396829,,
2009-12-01,,,410835,,
2010-01-01,,,463135,,
2010-02-01,,,489097,,
2010-03-01,,,496797,,
2010-04-01,,,456922,,
2010-05-01,,,453614,,
2010-06-01,,,426843,,
2010-07-01,,,418888,,
2010-08-01,,,441173,,
2010-09-01,,,453782,,
2010-10-01,,,454551,,
2010-11-01,,,428912,,
2010-12-01,,,443620,,
2011-01-01,,,441017,,
2011-02-01,,,502463,,
2011-03-01,,,473880,,
2011-04-01,,,514747,,
2011-05-01,,,458088,,
2011-06-01,,,465117,,
2011-07-01,,,419169,,
2011-08-01,,,420153,,
2011-09-01,,,434590,,
2011-10-01,,,448535,,
2011-11-01,,,477266,,
2011-12-01,,,494721,,
2012-01-01,,,524008,,
2012-02-01,,,508827,,
2012-03-01,,,525614,,
2012-04-01,,,522518,,
2012-05-01,,,571567,,
2012-06-01,,,540631,,
2012-07-01,,,541133,,
2012-08-01,,,494417,,
2012-09-01,,,524102,,
2012-10-01,,,519919,,
2012-11-01,,,519601,,
2012-12-01,,,489801,,
2013-01-01,,,463805,,
2013-02-01,,,497452,,
2013-03-01,,,526032,,
2013-04-01,,,588616,,
2013-05-01,,,576009,,
2013-06-01,,,660321,,
2013-07-01,,,648764,,
2013-08-01,,,643491,,
2013-09-01,,,527708,,
2013-10-01,,,525500,,
2013-11-01,,,544877,,
2013-12-01,,,613269,,
2014-01-01,,,622833,,
2014-02-01,,,646126,,
2014-03-01,,,652381,,
2014-04-01,,,662998,,
2014-05-01,,,680339,,
2014-06-01,,,694924,,
2014-07-01,,,721791,,
2014-08-01,,,758902,,
2014-09-01,,,751066,,
2014-10-01,,,760692,,
2014-11-01,,,760062,,
2014-12-01,,,771083,,
2015-01-01,,,780970,,
2015-02-01,,,757950,,
2015-03-01,,,764602,,
2015-04-01,,,726682,,
2015-05-01,,,760259,,
2015-06-01,,,773879,,
2015-07-01,,,776431,,
2015-08-01,,,757607,,
2015-09-01,,,764837,,
2015-10-01,,,778698,,
2015-11-01,,,739225,,
2015-12-01,,,710815,,
2016-01-01,,,734273,,
2016-02-01,,,762973,,
2016-03-01,,,791975,,
2016-04-01,,,802502,,
2016-05-01,,,842699,,
2016-06-01,,,904917,,
2016-07-01,,,908757,,
2016-08-01,,,845393,,
2016-09-01,,,777892,,
2016-10-01,,,790055,,
2016-11-01,,,815993,,
2016-12-01,,,809150,,
2017-01-01,,,817654,,
2017-02-01,,,818093,,
2017-03-01,,,851416,,
2017-04-01,,,903552,,
2017-05-01,,,937307,,
2017-06-01,,,928317,,
2017-07-01,,,852500,,
2017-08-01,,,845130,,
2017-09-01,,,834409,,
2017-10-01,,,816190,,
2017-11-01,,,787921,,
2017-12-01,,,775722,,
2018-01-01,,,799677,,
2018-02-01,,,780669,,
2018-03-01,,,738167,,
2018-04-01,,,729692,,
2018-05-01,,,793436,,
2018-06-01,,,786370,,
2018-07-01,,,806727,,
2018-08-01,,,781319,,
2018-09-01,,,797968,,
2018-10-01,,,800475,,
2018-11-01,,,761851,,
2018-12-01,,,809562,,
2019-01-01,,,862529,,
2019-02-01,,,891344,,
2019-03-01,,,850428,,
2019-04-01,,,736430,,
2019-05-01,,,717240,,
2019-06-01,,,758737,,
2019-07-01,,,752950,,
2019-08-01,,,809975,,
2019-09-01,,,800830,,
2019-10-01,,,817265,,
2019-11-01,,,769589,,
2019-12-01,,,755427,,
2020-01-01,,,771196,,
2020-02-01,,,796768,,
2020-03-01,,,844240,,
2020-04-01,,,915005,,
2020-05-01,,,914588,,
2020-06-01,,,868250,,
2020-07-01,,,784073,,
2020-08-01,,,825164,,
2020-09-01,,,797899,,
2020-10-01,,,821580,,
2020-11-01,,,768481,,
2020-12-01,,,795146,,
2021-01-01,,,751557,,
2021-02-01,,,710700,,
2021-03-01,,,701469,,
2021-04-01,,,719253,,
2021-05-01,,,729398,,
2021-06-01,,,750722,,
2021-07-01,,,885052,,
2021-08-01,,,919882,,
2021-09-01,,,906908,,
2021-10-01,,,795159,,
2021-11-01,,,891513,,
2021-12-01,,,1002903,,
2022-01-01,,,1030006,,
2022-02-01,,,959272,,
2022-03-01,,,885722,,
2022-04-01,,,910119,,
2022-05-01,,,886387,,
2022-06-01,,,881953,,
2022-07-01,,,876144,,
2022-08-01,,,917214,,
2022-09-01,,,906672,,
2022-10-01,,,916789,,
2022-11-01,,,924204,,
2022-12-01,,,894053,,
2023-01-01,,,880404,,
2023-02-01,,,809712,,
2023-03-01,,,869893,,
2023-04-01,,,835938,,
2023-05-01,,,909025,,
2023-06-01,,,978216,,
2023-07-01,,,1007372,,
2023-08-01,,,958318,,
2023-09-01,,,903756,,
2023-10-01,,,873306,,
2023-11-01,,,859433,,
2023-12-01,,,803747,,
2024-01-01,,,834221,,
2024-02-01,,,836683,,
2024-03-01,,,828034,,
2024-04-01,,,807040,,
2024-05-01,,,809976,,
2024-06-01,,,804816,,
2024-07-01,,,751740,,
2024-08-01,,,747115,,
2024-09-01,,,716487,,
2024-10-01,,,689356,,
2024-11-01,,,668202,,
1995-01-01,,,,64619,
1995-02-01,,,,60359,
1995-03-01,,,,64186,
1995-04-01,,,,65099,
1995-05-01,,,,65718,
1995-06-01,,,,66735,
1995-07-01,,,,65790,
1995-08-01,,,,65588,
1995-09-01,,,,65035,
1995-10-01,,,,64793,
1995-11-01,,,,65081,
1995-12-01,,,,66029,
1996-01-01,,,,65870,
1996-02-01,,,,66992,
1996-03-01,,,,66097,
1996-04-01,,,,68172,
1996-05-01,,,,67630,
1996-06-01,,,,69564,
1996-07-01,,,,69523,
1996-08-01,,,,68901,
1996-09-01,,,,69975,
1996-10-01,,,,69598,
1996-11-01,,,,70450,
1996-12-01,,,,71374,
1997-01-01,,,,73141,
1997-02-01,,,,74410,
1997-03-01,,,,74926,
1997-04-01,,,,76393,
1997-05-01,,,,78356,
1997-06-01,,,,78377,
1997-07-01,,,,80620,
1997-08-01,,,,80570,
1997-09-01,,,,82656,
1997-10-01,,,,82234,
1997-11-01,,,,83446,
1997-12-01,,,,84874,
1998-01-01,,,,85657,
1998-02-01,,,,85674,
1998-03-01,,,,87389,
1998-04-01,,,,89317,
1998-05-01,,,,88700,
1998-06-01,,,,90979,
1998-07-01,,,,91489,
1998-08-01,,,,91022,
1998-09-01,,,,91626,
1998-10-01,,,,91844,
1998-11-01,,,,91965,
1998-12-01,,,,92440,
1999-01-01,,,,93692,
1999-02-01,,,,93355,
1999-03-01,,,,95485,
1999-04-01,,,,96874,
1999-05-01,,,,99033,
1999-06-01,,,,100255,
1999-07-01,,,,103599,
1999-08-01,,,,105931,
1999-09-01,,,,109954,
1999-10-01,,,,109870,
1999-11-01,,,,111981,
1999-12-01,,,,115071,
2000-01-01,,,,115506,
2000-02-01,,,,118641,
2000-03-01,,,,119340,
2000-04-01,,,,126608,
2000-05-01,,,,125794,
2000-06-01,,,,128870,
2000-07-01,,,,130434,
2000-08-01,,,,132453,
2000-09-01,,,,132409,
2000-10-01,,,,129962,
2000-11-01,,,,133810,
2000-12-01,,,,133575,
2001-01-01,,,,134820,
2001-02-01,,,,134244,
2001-03-01,,,,136351,
2001-04-01,,,,137996,
2001-05-01,,,,142572,
2001-06-01,,,,144946,
2001-07-01,,,,145315,
2001-08-01,,,,149188,
2001-09-01,,,,149093,
2001-10-01,,,,149680,
2001-11-01,,,,151527,
2001-12-01,,,,153617,
2002-01-01,,,,153883,
2002-02-01,,,,154884,
2002-03-01,,,,157187,
2002-04-01,,,,163549,
2002-05-01,,,,166997,
2002-06-01,,,,171396,
2002-07-01,,,,173793,
2002-08-01,,,,177432,
2002-09-01,,,,178855,
2002-10-01,,,,179988,
2002-11-01,,,,184228,
2002-12-01,,,,184471,
2003-01-01,,,,186926,
2003-02-01,,,,186523,
2003-03-01,,,,185407,
2003-04-01,,,,188347,
2003-05-01,,,,189359,
2003-06-01,,,,188717,
2003-07-01,,,,192154,
2003-08-01,,,,190918,
2003-09-01,,,,190449,
2003-10-01,,,,192263,
2003-11-01,,,,193463,
2003-12-01,,,,196159,
2004-01-01,,,,196490,
2004-02-01,,,,196693,
2004-03-01,,,,199326,
2004-04-01,,,,202365,
2004-05-01,,,,204628,
2004-06-01,,,,207895,
2004-07-01,,,,209501,
2004-08-01,,,,210563,
2004-09-01,,,,209748,
2004-10-01,,,,207943,
2004-11-01,,,,211065,
2004-12-01,,,,206756,
2005-01-01,,,,208376,
2005-02-01,,,,207548,
2005-03-01,,,,207511,
2005-04-01,,,,211199,
2005-05-01,,,,211479,
2005-06-01,,,,211100,
2005-07-01,,,,212892,
2005-08-01,,,,213620,
2005-09-01,,,,211176,
2005-10-01,,,,209507,
2005-11-01,,,,211694,
2005-12-01,,,,215567,
2006-01-01,,,,214584,
2006-02-01,,,,214773,
2006-03-01,,,,216507,
2006-04-01,,,,220453,
2006-05-01,,,,223018,
2006-06-01,,,,226295,
2006-07-01,,,,226972,
2006-08-01,,,,230115,
2006-09-01,,,,231214,
2006-10-01,,,,233036,
2006-11-01,,,,231582,
2006-12-01,,,,238180,
2007-01-01,,,,240937,
2007-02-01,,,,245120,
2007-03-01,,,,246442,
2007-04-01,,,,251019,
2007-05-01,,,,256149,
2007-06-01,,,,258918,
2007-07-01,,,,266890,
2007-08-01,,,,269035,
2007-09-01,,,,270506,
2007-10-01,,,,270658,
2007-11-01,,,,268479,
2007-12-01,,,,270329,
2008-01-01,,,,269578,
2008-02-01,,,,267322,
2008-03-01,,,,264226,
2008-04-01,,,,265191,
2008-05-01,,,,266306,
2008-06-01,,,,260848,
2008-07-01,,,,262734,
2008-08-01,,,,253968,
2008-09-01,,,,250460,
2008-10-01,,,,242805,
2008-11-01,,,,233135,
2008-12-01,,,,228422,
2009-01-01,,,,229353,
2009-02-01,,,,226949,
2009-03-01,,,,225466,
2009-04-01,,,,222092,
2009-05-01,,,,227052,
2009-06-01,,,,229061,
2009-07-01,,,,233071,
2009-08-01,,,,234400,
2009-09-01,,,,241515,
2009-10-01,,,,240658,
2009-11-01,,,,238347,
2009-12-01,,,,241063,
2010-01-01,,,,249180,
2010-02-01,,,,247719,
2010-03-01,,,,250903,
2010-04-01,,,,251899,
2010-05-01,,,,250835,
2010-06-01,,,,253666,
2010-07-01,,,,259349,
2010-08-01,,,,257356,
2010-09-01,,,,256612,
2010-10-01,,,,253754,
2010-11-01,,,,250196,
2010-12-01,,,,253763,
2011-01-01,,,,255214,
2011-02-01,,,,253953,
2011-03-01,,,,257165,
2011-04-01,,,,264752,
2011-05-01,,,,254026,
2011-06-01,,,,256336,
2011-07-01,,,,265623,
2011-08-01,,,,261746,
2011-09-01,,,,262610,
2011-10-01,,,,259320,
2011-11-01,,,,260317,
2011-12-01,,,,261000,
2012-01-01,,,,262346,
2012-02-01,,,,257937,
2012-03-01,,,,259216,
2012-04-01,,,,267993,
2012-05-01,,,,271470,
2012-06-01,,,,274239,
2012-07-01,,,,275099,
2012-08-01,,,,275527,
2012-09-01,,,,274948,
2012-10-01,,,,277248,
2012-11-01,,,,275027,
2012-12-01,,,,280600,
2013-01-01,,,,277251,
2013-02-01,,,,280689,
2013-03-01,,,,278831,
2013-04-01,,,,288624,
2013-05-01,,,,288559,
2013-06-01,,,,290694,
2013-07-01,,,,298764,
2013-08-01,,,,299890,
2013-09-01,,,,306464,
2013-10-01,,,,305736,
2013-11-01,,,,309270,
2013-12-01,,,,319009,
2014-01-01,,,,320787,
2014-02-01,,,,323086,
2014-03-01,,,,326778,
2014-04-01,,,,337738,
2014-05-01,,,,345723,
2014-06-01,,,,349362,
2014-07-01,,,,357492,
2014-08-01,,,,362768,
2014-09-01,,,,362757,
2014-10-01,,,,360746,
2014-11-01,,,,358450,
2014-12-01,,,,362322,
2015-01-01,,,,361840,
2015-02-01,,,,363574,
2015-03-01,,,,363615,
2015-04-01,,,,367469,
2015-05-01,,,,374213,
2015-06-01,,,,373769,
2015-07-01,,,,385416,
2015-08-01,,,,387978,
2015-09-01,,,,392127,
2015-10-01,,,,389400,
2015-11-01,,,,395612,
2015-12-01,,,,398893,
2016-01-01,,,,405793,
2016-02-01,,,,403745,
2016-03-01,,,,412842,
2016-04-01,,,,407094,
2016-05-01,,,,414351,
2016-06-01,,,,413275,
2016-07-01,,,,418347,
2016-08-01,,,,415648,
2016-09-01,,,,416967,
2016-10-01,,,,417532,
2016-11-01,,,,418660,
2016-12-01,,,,419937,
2017-01-01,,,,421834,
2017-02-01,,,,427256,
2017-03-01,,,,422917,
2017-04-01,,,,428541,
2017-05-01,,,,430111,
2017-06-01,,,,428001,
2017-07-01,,,,434837,
2017-08-01,,,,432209,
2017-09-01,,,,428892,
2017-10-01,,,,426315,
2017-11-01,,,,421807,
2017-12-01,,,,421917,
2018-01-01,,,,425766,
2018-02-01,,,,423537,
2018-03-01,,,,416546,
2018-04-01,,,,420315,
2018-05-01,,,,420076,
2018-06-01,,,,421188,
2018-07-01,,,,424322,
2018-08-01,,,,420693,
2018-09-01,,,,416752,
2018-10-01,,,,420614,
2018-11-01,,,,414526,
2018-12-01,,,,415052,
2019-01-01,,,,410934,
2019-02-01,,,,407751,
2019-03-01,,,,406906,
2019-04-01,,,,411728,
2019-05-01,,,,404483,
2019-06-01,,,,410734,
2019-07-01,,,,419875,
2019-08-01,,,,409829,
2019-09-01,,,,418324,
2019-10-01,,,,411266,
2019-11-01,,,,405653,
2019-12-01,,,,418382,
2020-01-01,,,,416550,
2020-02-01,,,,411015,
2020-03-01,,,,421036,
2020-04-01,,,,412702,
2020-05-01,,,,411283,
2020-06-01,,,,414734,
2020-07-01,,,,419846,
2020-08-01,,,,421646,
2020-09-01,,,,425218,
2020-10-01,,,,415993,
2020-11-01,,,,422998,
2020-12-01,,,,421321,
2021-01-01,,,,426340,
2021-02-01,,,,423950,
2021-03-01,,,,434022,
2021-04-01,,,,420904,
2021-05-01,,,,419955,
2021-06-01,,,,431135,
2021-07-01,,,,432437,
2021-08-01,,,,438023,
2021-09-01,,,,431616,
2021-10-01,,,,428773,
2021-11-01,,,,437646,
2021-12-01,,,,435184,
2022-01-01,,,,436717,
2022-02-01,,,,438917,
2022-03-01,,,,435545,
2022-04-01,,,,438408,
2022-05-01,,,,434569,
2022-06-01,,,,450322,
2022-07-01,,,,450930,
2022-08-01,,,,454090,
2022-09-01,,,,451633,
2022-10-01,,,,446431,
2022-11-01,,,,446961,
2022-12-01,,,,445268,
2023-01-01,,,,444922,
2023-02-01,,,,440510,
2023-03-01,,,,436724,
2023-04-01,,,,435822,
2023-05-01,,,,437027,
2023-06-01,,,,435057,
2023-07-01,,,,433432,
2023-08-01,,,,434347,
2023-09-01,,,,441197,
2023-10-01,,,,435187,
2023-11-01,,,,427283,
2023-12-01,,,,428239,
2024-01-01,,,,428419,
2024-02-01,,,,423797,
2024-03-01,,,,423133,
2024-04-01,,,,424315,
2024-05-01,,,,425935,
2024-06-01,,,,430830,
2024-07-01,,,,432490,
2024-08-01,,,,443684,
2024-09-01,,,,437656,
2024-10-01,,,,427872,
2024-11-01,,,,422903,
1995-01-01,,,,,45219
1995-02-01,,,,,44292
1995-03-01,,,,,45074
1995-04-01,,,,,45807
1995-05-01,,,,,45760
1995-06-01,,,,,46359
1995-07-01,,,,,45637
1995-08-01,,,,,45170
1995-09-01,,,,,45073
1995-10-01,,,,,44951
1995-11-01,,,,,45190
1995-12-01,,,,,45167
1996-01-01,,,,,44528
1996-02-01,,,,,44926
1996-03-01,,,,,44644
1996-04-01,,,,,45822
1996-05-01,,,,,45832
1996-06-01,,,,,46929
1996-07-01,,,,,46529
1996-08-01,,,,,46457
1996-09-01,,,,,46792
1996-10-01,,,,,46514
1996-11-01,,,,,47298
1996-12-01,,,,,47528
1997-01-01,,,,,47612
1997-02-01,,,,,48516
1997-03-01,,,,,49034
1997-04-01,,,,,49576
1997-05-01,,,,,50354
1997-06-01,,,,,50603
1997-07-01,,,,,51372
1997-08-01,,,,,52053
1997-09-01,,,,,52559
1997-10-01,,,,,52717
1997-11-01,,,,,53278
1997-12-01,,,,,53617
1998-01-01,,,,,53808
1998-02-01,,,,,54509
1998-03-01,,,,,54617
1998-04-01,,,,,55734
1998-05-01,,,,,56204
1998-06-01,,,,,57250
1998-07-01,,,,,57188
1998-08-01,,,,,57545
1998-09-01,,,,,57523
1998-10-01,,,,,57798
1998-11-01,,,,,57931
1998-12-01,,,,,58433
1999-01-01,,,,,58384
1999-02-01,,,,,58484
1999-03-01,,,,,59678
1999-04-01,,,,,60244
1999-05-01,,,,,61321
1999-06-01,,,,,62254
1999-07-01,,,,,63242
1999-08-01,,,,,64628
1999-09-01,,,,,66772
1999-10-01,,,,,67233
1999-11-01,,,,,68241
1999-12-01,,,,,70029
2000-01-01,,,,,69282
2000-02-01,,,,,70695
